Fecha;Artículo;Descripción;Cnt.;Importe
20/03/2026;9781108444422;CULTURAL BACKLASH;1;5,00
20/03/2026;9781509546299;THE POPULIST CENTURY;1;6,00
20/03/2026;9789200040955;¿QUÉ ES EL PERONSIMO?;1;5,00
20/03/2026;9788418037016;PROYECTO HAIL MARY                -;1;22,90
20/03/2026;9788417552442;PERRO APESTOSO;1;13,90
20/03/2026;9788413431734;ESCRITOS DE OTRO MUNDO;1;18,00
20/03/2026;9788413922706;CHI.2 PERSPECTIVAS;1;14,50
20/03/2026;9788413432199;LOS CUENTOS DEL ERIZO;1;16,00
20/03/2026;9788411077484;MAITE;1;22,90
20/03/2026;9788476698310;EL VIOLONCHELISTA DE SARAJEVO;1;6,00
20/03/2026;9788497592451;EL AMOR EN LOS TIEMPOS DEL CÓLERA;1;8,00
20/03/2026;9789200040986;1984;1;7,00
21/03/2026;9788467585766;L.LULU TIENE UN HERMANITO;1;14,50
21/03/2026;9788413182766;PGS.A VECES ESTOY PREOCUPADO;1;5,65
21/03/2026;9788413185743;ILUMINASAURIOS;1;9,95
21/03/2026;9788492750368;UN LIBRO;1;15,20
21/03/2026;9788469629550;JUEGA ESCONDITE LETRAS D;1;13,95
21/03/2026;9788423367177;LAS FUERZAS CONTRARIAS;1;22,90
21/03/2026;9788483835012;SOLDADOS DE SALAMINA;1;4,00
21/03/2026;9788420671772;BODAS DE SANGRE;1;12,95
21/03/2026;9788494909504;LA AZOTEA;1;16,06
21/03/2026;9788420431482;EL GAUCHO INSUFRIBLE;1;18,90
21/03/2026;9788499894430;HACEDOR, EL;1;10,95
24/03/2026;9788466339629;OJOS AZULES / BLUE EYES;1;9,95
24/03/2026;9788417605537;INVISIBLE;1;18,95
25/03/2026;9788412932645;LIBRO DE LAS OLAS, EL;1;24,90
25/03/2026;9788433980830;GRATITUDES, LAS;1;19,90
25/03/2026;9788439744566;MONTE DE LAS FURIAS, EL;1;18,90
25/03/2026;9788419834225;CARTERA, LA;1;19,90
25/03/2026;9788433929686;OPOSICIÓN;1;18,90
25/03/2026;9788433929747;CALLE LONDRES, 38;1;23,90
26/03/2026;9788413180076;NI¥OS AMABLES;1;5,95
26/03/2026;9788413182711;MAF.MONOS;1;5,95
26/03/2026;9788432242120;LA MALA COSTUMBRE;1;19,00
27/03/2026;9788469891537;DIARIO UNICORNIO 5;1;11,95
27/03/2026;9788491820246;POLICAN. 3 HISTORIA DE DOS MININOS;1;14,50
27/03/2026;9788416748679;TANGO SATÁNICO;1;24,00
27/03/2026;9788496834385;RELATOS;1;29,00
27/03/2026;9788413921884;TRAS LA HUELLA DE LOS DINOSAURIOS;1;20,95
28/03/2026;9788433949097;KOLJÓS;1;23,90
28/03/2026;9788490625675;LA TÍA JULIA Y EL ESCRIBIDOR;1;11,35
28/03/2026;9781948517102;EL COMPAÑERO QUE ME ATIENDE;1;20,00
28/03/2026;9788423367177;LAS FUERZAS CONTRARIAS                      -;1;22,90
28/03/2026;9789200041440;LETRAS LIBRES;1;5,00
28/03/2026;9789200041440;LETRAS LIBRES;1;5,00
28/03/2026;9788413148465;PROYECTO HAIL MARY;1;12,95
28/03/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
28/03/2026;9788410178595;COMERAS FLORES;1;19,95
31/03/2026;9788433980830;GRATITUDES, LAS;1;19,90
31/03/2026;9789200040733;CUADERNO;1;7,99
31/03/2026;9788467594454;POLICAN;1;14,50
01/04/2026;9788439745679;UNA CASA SOLA;1;17,96
01/04/2026;9788439745877;BUE;1;20,81
01/04/2026;9789200040863;MI PARTIDO;1;6,00
04/04/2026;9788411077484;MAITE;1;22,90
04/04/2026;9788411829632;LYL.VAN AL COLEGIO;1;13,95
04/04/2026;9788413181622;TU COMIDA FAVORITA;1;5,95
04/04/2026;9788469602591;ASTÉRIX Y LOS JJ OO;1;12,95
04/04/2026;9788411077484;MAITE;1;22,90
04/04/2026;9788439738107;SOLITO;1;23,90
04/04/2026;9788483836019;INES Y LA ALEGRIA;1;10,95
04/04/2026;9788419654991;BLACKWATER VI. LLUVIA;1;9,90
07/04/2026;9788410178120;FACTOR RACHEL, EL;1;21,95
07/04/2026;9788417977580;HAMNET 17ªED;1;23,95
07/04/2026;9788490668061;LAS MALAS;1;18,00
07/04/2026;9788467592146;SUPE.DE VIAJE POR EL MUNDO;1;5,95
07/04/2026;9788410299498;JOTADÉ (JOTADÉ 1);1;19,86
07/04/2026;9788420479286;AMO, EL;1;19,86
07/04/2026;9788418694608;NIEVE;1;12,00
08/04/2026;9788466375603;NIETA DEL SEÑOR LINH, LA;1;10,95
08/04/2026;9788439746256;TINTA Y SANGRE;1;22,90
08/04/2026;9788408176886;IDIOTIZADAS;1;16,90
08/04/2026;9788466337144;LA LITERATURA NAZI EN AMÉRICA;1;12,95
08/04/2026;9788419822888;1973;1;20,85
08/04/2026;9788483933817;MIEMBRO FANTASMA;1;17,00
09/04/2026;9788432244582;EL BUEN MAL;1;19,90
09/04/2026;9789200041655;AMOR BAJO LA LLUVIA;1;4,00
09/04/2026;9798244542844;NONADANADIE;1;20,00
09/04/2026;9788413432502;SIETE MONSTRUOS Y UN GATO;1;14,00
09/04/2026;9788408043645;LA SOMBRA DEL VIENTO;1;8,00
10/04/2026;9788410553255;POL.PACK POLICAN GORRA 26;1;29,95
10/04/2026;9788418733901;LA MARAVILLOSA GRANJA DE MCBROOM;1;15,90
10/04/2026;9788419490315;BAR GLORIA;1;19,50
10/04/2026;9788433966902;AMPLIACION DEL CAMPO DE BATALLA -CM;1;11,90
10/04/2026;9788498385977;UN SÁBADO CON LOS AMIGOS;1;5,00
10/04/2026;9788410552524;500 SUE¥OS;1;14,94
10/04/2026;9788413432175;UNA FAMILIA NORMAL;1;16,50
10/04/2026;9788410406698;DANIELA PIRATA. TODAS SUS AVENTURAS;1;28,90
10/04/2026;9788469891537;DIARIO UNICORNIO 5                      -;1;11,95
10/04/2026;9788413182780;CAZADORES DE ESTRELLAS;1;5,95
10/04/2026;9788420439891;CONVERSACIÓN EN LA CATEDRAL;1;24,90
10/04/2026;9788418504471;LIBRO DE NUESTRAS AUSENCIAS, EL 2ªED;1;20,00
11/04/2026;9788413922362;CO.COCO EN EL JARDIN;1;5,95
11/04/2026;9788466680288;ÓRBITAS;1;21,90
11/04/2026;9788491296010;LA GRIETA DEL SILENCIO;1;21,90
11/04/2026;9788448867652;BLUEY: MI PAPÁ ES MARAVILLOSO;1;9,95
11/04/2026;9788491073444;ILUMINATLAS;1;9,95
11/04/2026;9788413927459;SUA.APRENDO LOS NUMEROS;1;6,95
11/04/2026;9788433980830;GRATITUDES, LAS;1;19,90
11/04/2026;9788491044505;NUEVE CUENTOS;1;13,95
11/04/2026;9788413189000;MPLA.LA ESCUELA INFANTIL;1;5,95
11/04/2026;9788434856813;PYA.EL POLLO PEPE;1;12,95
11/04/2026;9788413185484;PGS.CUANDO ESTOY CONTENTO;1;5,95
11/04/2026;9788448867645;BLUEY: MI MAMÁ ES LA MEJOR;1;9,95
11/04/2026;9788437608662;CAMPOS DE CASTILLA;1;10,50
11/04/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
11/04/2026;9788491044505;NUEVE CUENTOS;1;13,95
11/04/2026;9788437608662;CAMPOS DE CASTILLA                          -;1;10,50
11/04/2026;9788410352018;HAN CANTADO BINGO;1;18,90
11/04/2026;9788408306863;EL ULTIMO SECRETO;1;24,90
11/04/2026;9788418733802;PERRO APESTOSO EN LA GRANJA;1;13,90
11/04/2026;9788491044505;NUEVE CUENTOS;1;13,95
11/04/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
11/04/2026;9788420678405;EMMA;1;13,95
14/04/2026;9788419835925;DESDE QUE EXISTE EL AMOR;1;22,90
14/04/2026;9788432249747;LA INTRIGA DEL FUNERAL INCOVENIENTE;1;20,90
14/04/2026;9788433960733;CHICAS, LAS - CM;1;14,90
14/04/2026;9788467067514;LOS INGRATOS;1;10,95
14/04/2026;9788410178595;COMERAS FLORES;1;19,95
14/04/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
14/04/2026;9788433977366;NADA SE OPONE A LA NOCHE - CM;1;14,90
15/04/2026;9788410074309;TESORO DE LOS DINOSAURIOS, EL;1;14,90
16/04/2026;9788420412146;DON QUIJOTE DE LA MANCHA RAE NE;1;17,90
16/04/2026;9788433998934;POETA CHILENO;1;22,90
16/04/2026;9781909930094;FRONTLINE MADRID;1;6,00
16/04/2026;9788483460870;CUENTOS COMPLETOS;1;6,00
16/04/2026;9789200041006;ROMEO Y JULIETA;1;6,00
16/04/2026;9788432244551;DISTANCIA DE RESCATE;1;18,50
16/04/2026;9788433980830;GRATITUDES, LAS;2;39,80
16/04/2026;9788433980830;GRATITUDES, LAS;1;19,90
17/04/2026;9788414338094;EL TREN FANTASMA DE BAD;1;8,95
17/04/2026;9781948517102;EL COMPAÑERO QUE ME ATIENDE;1;20,00
17/04/2026;9788419172211;PERRO APESTOSO Y SU PANDILLA;1;13,90
17/04/2026;9788491073444;ILUMINATLAS;1;9,95
17/04/2026;9788432249747;LA INTRIGA DEL FUNERAL INCOVENIENTE;1;19,86
17/04/2026;9788420453996;OXIGENO;1;18,90
17/04/2026;9788413924274;RADIO BANANA;1;5,95
18/04/2026;9788419475831;¿QUIEN SE COMIO LA MARIQUITA?;1;15,00
18/04/2026;9788469663271;EL GRÚFALO;1;16,95
18/04/2026;9788433901927;FORTUNA;1;22,90
18/04/2026;9788426432711;PALABRAS DE LA NOCHE, LAS;1;19,90
18/04/2026;9788413188027;-QUE SUERTE TENGO!;1;5,95
18/04/2026;9788411204651;LA TIERRA EN 24 HORAS;1;5,95
18/04/2026;9788414340561;LOS UNICORNIOS(LEER A OS;1;16,95
18/04/2026;9788425451096;EL HOMBRE EN BUSCA DE SENTIDO;1;16,00
18/04/2026;9788413182766;PGS.A VECES ESTOY PREOCUPADO;1;5,95
18/04/2026;9788413923628;SECRETOS DEL CIELO;1;9,95
18/04/2026;9788469640401;EL LIRIO BLANCO;1;12,95
18/04/2026;9788417552763;GRAN HISTORIA VISUAL DE LA FILOSOFÍA;1;22,00
18/04/2026;9788432249747;LA INTRIGA DEL FUNERAL INCOVENIENTE;1;20,90
18/04/2026;9788491054214;POPOL VUH;1;10,95
18/04/2026;9788432248757;LAS BUENAS NOCHES;1;19,90
21/04/2026;9788419835734;SECRETO DE LA ASISTENTA, EL;1;20,90
21/04/2026;9788420453996;OXIGENO;1;18,90
21/04/2026;9788433971678;SABER PERDER;1;8,00
21/04/2026;9788418037016;PROYECTO HAIL MARY;1;22,90
21/04/2026;9788420451466;TRES TRISTES TIGRES;1;20,90
22/04/2026;9788411485166;LA CANCIÓN DE AQUILES [A;1;11,95
22/04/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
22/04/2026;9788437647982;"HIMMELWEG; EL JARDÍN QUE";1;16,50
22/04/2026;9788412244090;TENGO MIEDO TORERO 6ªED;1;17,95
22/04/2026;9788437612881;LAS OLAS;1;18,95
23/04/2026;9788410257719;EL NOVIO;1;20,90
23/04/2026;9788432249747;LA INTRIGA DEL FUNERAL INCOVENIENTE;2;41,80
23/04/2026;9789200040849;MESSI;1;6,00
23/04/2026;9788411003223;HOSPITALIDAD IRRACIONAL;1;20,90
23/04/2026;9788433980830;GRATITUDES, LAS;1;19,90
23/04/2026;9788420479309;EL EJERCITO CIEGO;1;19,90
23/04/2026;9788437637648;NOVELAS COMPLETAS;1;66,90
23/04/2026;9788414340561;LOS UNICORNIOS(LEER A OS;1;16,95
23/04/2026;9788433978714;CANADÁ;1;6,00
23/04/2026;9789200041044;RIMAS Y LEYENDAS;1;6,00
23/04/2026;9788433949097;KOLJÓS;1;21,51
23/04/2026;9789200041037;TIEMPOS DE HIELO;1;5,40
23/04/2026;9788410178595;COMERAS FLORES;1;19,95
23/04/2026;9788413184425;PYA.EL POLLO PEPE JUEGA AL ESCONDITE1 CON;1;16,10
23/04/2026;9788413922157;DESPACITO,CARAMELO;1;10,40
23/04/2026;9791387871338;CUANDO LLEGA LA NOCHE;1;11,35
23/04/2026;9788410178595;COMERAS FLORES;1;19,95
23/04/2026;9788417977580;HAMNET 17ªED;1;23,95
23/04/2026;9788416011957;Y ESO FUE LO QUE PASÓ;1;13,30
23/04/2026;9788419975171;IBAI Y PORCINOS: CUESTIÓN DE CERDOS;1;20,85
23/04/2026;9788420439846;LA HIJA;1;22,71
23/04/2026;9791387652807;PINTORA DE LA LUZ, LA;1;12,95
23/04/2026;9788419036834;VALENTINO;1;12,00
23/04/2026;9788433929723;LIBRO DE LAS HERMANAS, EL;1;18,90
23/04/2026;9788420608433;NIEBLA;1;13,95
23/04/2026;9788433998774;CANTO YO Y LA MONTAÑA BAILA;1;18,90
23/04/2026;9788437647982;"HIMMELWEG; EL JARDÍN QUE";1;16,50
23/04/2026;9788437647982;"HIMMELWEG; EL JARDÍN QUE";1;14,85
23/04/2026;9791387748586;INSTRUCCION DE NOVICIAS;1;22,00
23/04/2026;9788420679815;LOS JARDINES DE LUZ;1;13,95
23/04/2026;9788410496316;AHORA Y EN LA HORA;1;19,90
23/04/2026;9788467861686;LA ISLA DEL TESORO;1;29,50
23/04/2026;9788419583239;CUARTELES DE INVIERNO;1;17,96
23/04/2026;9788433998934;POETA CHILENO;1;21,76
23/04/2026;9791388019586;TODO POR LA PATRIA;1;19,95
23/04/2026;9788427200692;DIARIO DE GREG 5. LA CRUDA REALIDAD;1;15,95
23/04/2026;9788466335348;CIUDADES DE PAPEL;1;6,00
24/04/2026;9788433904966;LIBRE;1;20,81
24/04/2026;9788420479309;EL EJERCITO CIEGO;1;19,90
24/04/2026;9788432243608;MADRE DE CORAZON ATOMICO;1;19,90
24/04/2026;9789504936923;USAR EL CEREBRO;1;8,00
24/04/2026;9788401019760;MAS ALLA DEL INVIERNO;1;6,00
24/04/2026;9788416502158;CANCIÓN DE CUNA DE AUSCHWITZ;1;6,00
24/04/2026;9788420476988;EL ANILLO DEL GENERAL;1;8,00
24/04/2026;9789507827150;LAS VIUDAS DE LOS JUEVES;1;7,00
24/04/2026;9788433948892;SUICIDAS DEL FIN DEL MUNDO, LOS;1;18,90
24/04/2026;9786073137515;EL RUIDO DE LAS COSAS AL CAER;1;5,00
24/04/2026;9788433949202;ANTÁRTICA EMPIEZA AQUÍ, LA;1;18,90
24/04/2026;9788432209130;EL RUIDO ETERNO;1;22,80
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
24/04/2026;9788411076784;ESE MONTON DE ESPEJOS ROTOS;1;22,71
24/04/2026;9788417977627;DIAS PERFECTOS,LOS 7ªED;1;18,00
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
24/04/2026;9788419744517;PRAGA MÁGICA;1;26,00
24/04/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
25/04/2026;9788478447985;DICCIONARIO DE SÍMBOLOS;1;38,00
25/04/2026;9788413183947;POLICAN. 4 POLICAN Y CHIKIGATO;1;14,50
25/04/2026;9788411073295;TASMANIA;1;6,00
25/04/2026;9788495642622;LAS OTRAS VIDAS;1;5,00
25/04/2026;9789200041716;EL LIBRO DE LAS HERMANAS;1;8,00
25/04/2026;9788498955743;UNA VIDA DE PUEBLO;1;16,00
25/04/2026;9786316615077;LIBRO DE LA ALMOHADA, EL;1;23,66
25/04/2026;9788420423937;LOS DETECTIVES SALVAJES;1;23,66
25/04/2026;9788417977627;DIAS PERFECTOS,LOS 7ªED                     -;1;18,95
25/04/2026;9788426426277;PROMESA, LA;1;18,90
25/04/2026;9788426426277;PROMESA, LA                                 -;1;18,90
25/04/2026;9788432244766;PAJAROS EN LA BOCA;1;19,50
25/04/2026;9788432244766;PAJAROS EN LA BOCA;1;19,50
25/04/2026;9788490628799;CAÍN;1;5,00
25/04/2026;9788491073444;ILUMINATLAS;1;9,95
25/04/2026;9788491073079;SUPE.DINOSAURIOS;1;5,95
25/04/2026;9788433960177;LOLITA - CM;1;14,16
25/04/2026;9788466353793;UNA HABITACIÓN PROPIA/ TRES GUINEAS;1;11,35
29/04/2026;9788469667378;MONSTRUO ABRAZOS. ED. ES;2;44,65
29/04/2026;9788433901682;SANTANDER, 1936;1;6,00
29/04/2026;9789200040566;LO QUE PERMANECE;1;6,00
29/04/2026;9789200041020;GANCHO CIEGO;1;6,00
29/04/2026;9788410178595;COMERAS FLORES;1;19,95
29/04/2026;9788411823944;POLICAN.12 EL PESTAZO ESCARLATA;1;14,50
29/04/2026;9788469642863;ASTÉRIX EL GALO ED 2024;1;12,95
29/04/2026;9788427200302;DIARIO DE GREG 4. DIAS DE PERROS;1;15,95
29/04/2026;9788420453996;OXIGENO;1;18,90
30/04/2026;9788410178595;COMERAS FLORES;1;19,95
30/04/2026;9788410178892;PUNTO DE ARAÑA;2;39,90
30/04/2026;9791387640644;EL LIBRERO DE GAZA;1;16,20
30/04/2026;9788417742041;¡FLORES!;1;17,00
30/04/2026;9788432244766;PAJAROS EN LA BOCA;1;18,53
30/04/2026;9788432249747;LA INTRIGA DEL FUNERAL INCOVENIENTE;1;20,90
30/04/2026;9788419261335;NO TODO EL MUNDO 7ªED;1;18,90
30/04/2026;9780670921041;EVERY NATION FOR ITSELF;1;5,00
30/04/2026;9780747569275;I SAW RAMALLAH;1;5,00
30/04/2026;9788494568657;EN TIERRAS DE BOKO HARAM;1;5,00
05/05/2026;9788466374972;DANZA DE DRAGONES;1;14,96
05/05/2026;9788412850154;CINCO CRÓNICAS AMERICANAS;1;19,90
05/05/2026;9791399128512;LA OSCURIDAD NO LLEGO SOLA 2VOL;1;47,41
05/05/2026;9788498380729;COMETAS EN EL CIELO;1;7,00
05/05/2026;9791399128512;LA OSCURIDAD NO LLEGO SOLA 2VOL;1;47,41
05/05/2026;9788412595758;EL DON;1;17,90
05/05/2026;9791399128536;LA OSCURIDAD NO LLEGO SOLA;1;47,41
05/05/2026;9788412595758;EL DON;1;17,90
05/05/2026;9788420668291;LAS SIRENAS DE BAGDAD;1;5,00
05/05/2026;9788466320115;LOS ADIOSES;1;5,00
05/05/2026;9789200040573;LA PALABRA DEL MUDO;1;7,00
06/05/2026;9788437647982;"HIMMELWEG; EL JARDÍN QUE";1;16,50
06/05/2026;9788410299788;NOCTURNO DE VENECIA;1;21,90
06/05/2026;9788420459226;EARWIG Y LA BRUJA;1;16,95
07/05/2026;9788411004800;LOS DUEÑOS DEL ESTADO;1;19,90
07/05/2026;9788417552374;CUADERNO BLACKIE BOOKS. VOL. 8;1;12,26
07/05/2026;9788418733529;CUADERNO DE INVIERNO. VOL. 2.;1;12,26
07/05/2026;9788420454054;LA CIUDAD Y LOS PERROS;1;22,90
07/05/2026;9788420461731;HISTORIA DEL CERCO DE LISBOA;1;7,00
07/05/2026;9788490663196;PATRIA;1;10,00
07/05/2026;9789200041372;LA CAVERNA;1;6,00
08/05/2026;9788425362545;MONJE QUE VENDIÓ SU FERRARI (EDICIÓN1DE LUJO),;1;22,90
08/05/2026;9788437602202;PARADISO;1;15,90
08/05/2026;9788416968909;A TRAVES DEL QUIJOTE;1;28,50
08/05/2026;9789200040535;LOS DE BILBAO NACEN DONDE QUIEREN;1;6,00
08/05/2026;9788410178571;ACCIDENTE, EL 8ªED;1;10,95
08/05/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
09/05/2026;9788419172211;PERRO APESTOSO Y SU PANDILLA;1;13,90
09/05/2026;9788419654052;CUADERNO BLACKIE BOOKS. VOL. 12;1;12,90
09/05/2026;9788469643006;ÑAC-ÑAC QUIERE MERENDAR;1;17,50
09/05/2026;9788413927336;POLICAN. 9 CRIMEN Y GATITO;1;14,50
09/05/2026;9788413185507;POLICAN. 5 EL SE¥OR DE LAS PULGAS;1;14,50
09/05/2026;9788492608812;ÁRBOL;1;9,50
09/05/2026;9788419102331;ANP.UNA AVENTURA SIN PANTALON;1;11,95
09/05/2026;9788410552425;HDC.MOA, LA BOA;1;12,95
09/05/2026;9788498569360;MPCP.DINOSAURIOS ANIMADOS;1;5,95
09/05/2026;9788087656549;PRINCESA MIAMI;1;12,90
09/05/2026;9788432244551;DISTANCIA DE RESCATE;1;18,50
09/05/2026;9788420665665;NOCHES BLANCAS RELATOS;1;12,50
12/05/2026;9788469621981;LA GUÍA DE DINOSAURIOS;1;17,50
12/05/2026;9788432244582;EL BUEN MAL;1;19,90
12/05/2026;9788437647982;"HIMMELWEG; EL JARDÍN QUE";1;16,50
13/05/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
13/05/2026;9788417977627;DIAS PERFECTOS,LOS 7ªED;1;18,95
13/05/2026;9788478444069;CAPERUCITA EN MANHATTAN;1;12,95
14/05/2026;9788484180326;AROMA ÁRABE;1;7,00
14/05/2026;9788419172402;CUENTOS DE HADAS DE LOS GRIMM;1;18,90
14/05/2026;9788437647982;"HIMMELWEG; EL JARDÍN QUE";1;16,50
16/05/2026;9788469667231;BUENAS NOCHES, ÑAC-ÑAC;1;17,50
16/05/2026;9788432249747;LA INTRIGA DEL FUNERAL INCOVENIENTE;1;20,90
16/05/2026;9788419851819;NOMBRES, LOS;1;22,00
19/05/2026;9788410257733;TRAS LA PUERTA;1;20,90
19/05/2026;9788418733543;PERRO APESTOSO ¡FELIZ CUMPLEAÑOS!;1;13,90
19/05/2026;9788466683081;MENTIRA;1;23,66
20/05/2026;9780330526142;MIGRAINE;1;4,00
20/05/2026;9781846590115;HIKAYAT;1;5,00
20/05/2026;9788433966735;ESTRELLA DISTANTE;1;5,00
20/05/2026;9788495587299;CRÓNICAS BERLINESAS;1;5,00
20/05/2026;9788495587374;VIAJE A RUSIA;1;5,00
20/05/2026;9789200042591;LA UTILIDAD DE LO INÚTIL;1;5,00
20/05/2026;9788413183947;POLICAN. 4 POLICAN Y CHIKIGATO;1;14,50
20/05/2026;9788427200074;DIARIO DE GREG 3. ESTO ES EL COLMO;1;15,95
20/05/2026;9780099466024;THE SWALLOWS OF KABUL;1;4,00
21/05/2026;9788491049944;MANUAL DE YOGA INTEGRAL;1;17,95
21/05/2026;9788432249808;HISTORIAS DE FANTASMAS;1;21,90
21/05/2026;9788413148342;LA VETERINARIA. GRANDES SUEÑOS;1;14,96
21/05/2026;9788414334751;CUENTOS Y LEYENDAS ESPAÑ;1;20,50
21/05/2026;9788426425966;CUENTOS COMPLETOS;1;30,90
21/05/2026;9788087656549;PRINCESA MIAMI                     -;1;12,90
21/05/2026;9788433980830;GRATITUDES, LAS;1;19,90
21/05/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
21/05/2026;9781965745946;MISIÓN DEL PERIODISMO;1;8,95
22/05/2026;9788437608662;CAMPOS DE CASTILLA;1;10,50
22/05/2026;9788087656631;PERRO CUBANO;1;12,26
22/05/2026;9788420477640;TU ROSTRO MAÑANA;1;35,06
22/05/2026;9788433960931;ANILLOS DE SATURNO, LOS - CM;1;14,90
22/05/2026;9788483460023;LA CASA DEL SILENCIO;1;5,00
22/05/2026;9789200040405;EL TÚNEL;1;6,00
23/05/2026;9788466683081;MENTIRA;1;24,90
23/05/2026;9788467594454;POLICAN;1;14,50
23/05/2026;9788433920492;DINERO;1;6,00
23/05/2026;9788466303316;LA FIESTA DEL CHIVO;1;6,00
23/05/2026;9788466777629;IVANHOE;1;13,95
23/05/2026;9788087656631;PERRO CUBANO;1;12,90
23/05/2026;9788410178595;COMERAS FLORES;1;19,95
23/05/2026;9798242919105;LOS MUDOS DE LA MONTAÑA;1;15,00
23/05/2026;9788087656631;PERRO CUBANO;2;25,80
23/05/2026;9781948517768;SÓRDIDA TROPICAL;1;12,00
23/05/2026;9788087656631;PERRO CUBANO;1;12,90
23/05/2026;9788417375959;ESTA ES TU CASA, FIDEL;1;18,90
23/05/2026;9788087656631;PERRO CUBANO;1;12,90
23/05/2026;9788087656631;PERRO CUBANO;2;25,80
23/05/2026;9788087656631;PERRO CUBANO;2;25,80
23/05/2026;9788087656631;PERRO CUBANO;1;12,90
23/05/2026;9788417950644;LENGUA SUELTA,LA;1;29,90
23/05/2026;9788087656631;PERRO CUBANO;1;12,90
23/05/2026;9788087656631;PERRO CUBANO;1;12,90
23/05/2026;9788087656631;PERRO CUBANO;1;12,90
23/05/2026;9788087656631;PERRO CUBANO;2;25,80
23/05/2026;9788087656631;PERRO CUBANO;1;12,90
23/05/2026;9788087656631;PERRO CUBANO;1;12,90
23/05/2026;9780006543541;THE BOOKSHOP;1;4,00
23/05/2026;9788411827652;ANP.EL COLE MOLA UN MONTON;1;11,95
26/05/2026;9788413923604;POLICAN. 8 ATRAPA 22;1;14,50
27/05/2026;9788410178595;COMERAS FLORES;1;19,95
27/05/2026;9788410352186;PENSAMIENTO EROTICO, EL;1;21,90
27/05/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
27/05/2026;9788419746788;JULIA Y LOS MORTIMORT 2;1;15,95
28/05/2026;9788420683607;LOS VIAJES DE GULLIVER;1;15,95
28/05/2026;9788410171770;LA CRUZ TORCIDA;1;18,53
29/05/2026;9788494704376;CARCOMA;1;18,00
29/05/2026;9788413927336;POLICAN. 9 CRIMEN Y GATITO;1;14,50
29/05/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
29/05/2026;9788420470078;ENVIADO ESPECIAL;1;23,90
29/05/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
29/05/2026;9798293659876;EL DULCE ESFUERZO DE AMAR;1;15,90
29/05/2026;9798293659876;EL DULCE ESFUERZO DE AMAR;1;15,90
29/05/2026;9798293659876;EL DULCE ESFUERZO DE AMAR;1;15,90
29/05/2026;9798293659876;EL DULCE ESFUERZO DE AMAR;1;15,90
29/05/2026;9788426416834;EL CONTADOR DE HISTORIAS;1;10,00
29/05/2026;9788469875612;UNICORNIO. AMIGO MÁGICO;1;11,95
30/05/2026;9788469621981;LA GUÍA DE DINOSAURIOS;1;17,50
30/05/2026;9788491820703;MPLT.LOS VEHICULOS;1;5,95
30/05/2026;9788433922014;AMIGA DEL JAGUAR, LA - CM;1;13,90
30/05/2026;9788469643006;ÑAC-ÑAC QUIERE MERENDAR;1;17,50
30/05/2026;9791370092573;EL MAESTRO Y MARGARITA;1;13,50
30/05/2026;9788410496002;MUY CATASTRÓFICA VISITA AL ZOO, LA;1;19,90
30/05/2026;9788433980830;GRATITUDES, LAS;1;19,90
30/05/2026;9788432243547;EL MAGO DEL KREMLIN;1;10,95
30/05/2026;9788433948915;DESPEDIDAS;1;19,90
30/05/2026;9788433998972;VERDOR TERRIBLE, UN;1;18,90
30/05/2026;9791387600266;SI EINSTEIN LO HUBIERA SABIDO;1;24,90
02/06/2026;9788416205493;DIABLO SABE MI NOMBRE,EL;1;15,50
02/06/2026;9788433924322;PUÑADO DE FLECHAS, UN;1;17,90
02/06/2026;9791370092603;EL IDIOTA;1;15,95
02/06/2026;9788433929723;LIBRO DE LAS HERMANAS, EL                   -;1;19,90
02/06/2026;9788419942319;LA PENÍNSULA DE LAS CASAS VACÍAS;1;26,00
